est_no,fl_num,width,height,gusset,substrate,finish,seal_type,zipper,tear_notch,corners,gusset_detail,quantity,lt_price,calc_price,error_pct,abs_error_pct,has_addcost,layout_around,lt_around,layout_match,layout_gear,layout_repeat,stock_length,spoilage,c_substrate,c_priming,c_clicks,c_hp_makeready,c_hp_running,c_laminate,c_thermo_labor,c_zipper,c_poucher_labor,c_sealer,c_packaging
5001,Thermo Laminator,3.5,6.0,0.0,MET PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Rounded,None,10000,0.17554,0.16420974315788467,-6.454515689936955,6.454515689936955,False,10,10,Y,280,35.0,3581.6666666666665,0.098,243.0519,22.349600000000002,128.4488,31.25,93.488824101069,195.559,22.385416666666664,214.71797970000003,541.1111111111111,11.174800000000001,138.56
5001,Thermo Laminator,3.5,6.0,0.0,MET PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Rounded,None,25000,0.1475,0.13824076865442822,-6.277444980048659,6.277444980048659,False,10,10,Y,280,35.0,8341.666666666666,0.092,566.0654999999999,52.052,299.15599999999995,31.25,232.2643343051506,455.4549999999999,52.13541666666666,500.07607649999994,895.1388888888888,26.026,346.4
5001,Thermo Laminator,3.5,6.0,0.0,MET PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Rounded,None,50000,0.13368,0.13070266646299075,-2.227209408295363,2.227209408295363,False,10,10,Y,280,35.0,16231.25,0.087,1101.452625,101.283,582.0989999999999,31.25,462.2813411078717,886.2262499999999,101.4453125,973.050127875,1552.6041666666665,50.6415,692.8
5001,Thermo Laminator,3.5,6.0,0.0,MET PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Rounded,None,100000,0.12431,0.1266810539895651,1.9073718844542742,1.9073718844542742,False,10,10,Y,280,35.0,31937.5,0.082,2167.27875,199.29,1145.37,31.25,920.1895043731778,1743.7875,199.60937500000003,1914.62693625,2861.458333333333,99.645,1385.6
5001,Thermo Laminator,3.5,6.0,0.0,MET PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Rounded,None,250000,0.12025,0.12406603740334417,3.1734198780408915,3.1734198780408915,False,10,10,Y,280,35.0,78910.41666666666,0.077,5354.860874999999,492.4009999999999,2829.953,31.25,2289.6622934888237,4308.508749999999,493.19010416666663,4730.614772624999,6775.868055555555,246.20049999999995,3464.0
4998,Thermo Laminator,3.5,6.0,0.0,MET PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Rounded,None,5000,0.21358,0.19705935629327503,-7.735108018880493,7.735108018880493,False,10,10,Y,280,35.0,1995.0,0.108,135.38070000000002,12.448800000000002,71.54639999999999,31.25,47.23032069970846,55.708380000000005,14.9625,119.59861409999999,421.6666666666667,6.224400000000001,69.28
4998,Thermo Laminator,3.5,6.0,0.0,MET PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Rounded,None,10000,0.16848,0.15465528915788468,-8.205550119963979,8.205550119963979,False,10,10,Y,280,35.0,3581.6666666666665,0.098,243.0519,22.349600000000002,128.4488,31.25,93.488824101069,100.01446,22.385416666666664,214.71797970000003,541.1111111111111,11.174800000000001,138.56
4998,Thermo Laminator,3.5,6.0,0.0,MET PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Rounded,None,25000,0.14082,0.12933987665442825,-8.152338691643052,8.152338691643052,False,10,10,Y,280,35.0,8341.666666666666,0.092,566.0654999999999,52.052,299.15599999999995,31.25,232.2643343051506,232.93269999999998,52.13541666666666,500.07607649999994,895.1388888888888,26.026,346.4
4998,Thermo Laminator,3.5,6.0,0.0,MET PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Rounded,None,50000,0.12713,0.12204296996299076,-4.001439500518552,4.001439500518552,False,10,10,Y,280,35.0,16231.25,0.087,1101.452625,101.283,582.0989999999999,31.25,462.2813411078717,453.24142499999994,101.4453125,973.050127875,1552.6041666666665,50.6415,692.8
4998,Thermo Laminator,3.5,6.0,0.0,MET PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Rounded,None,100000,0.11785,0.11816140648956511,0.26423970264328456,0.26423970264328456,False,10,10,Y,280,35.0,31937.5,0.082,2167.27875,199.29,1145.37,31.25,920.1895043731778,891.8227499999999,199.60937500000003,1914.62693625,2861.458333333333,99.645,1385.6
4998,Thermo Laminator,3.5,6.0,0.0,MET PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Rounded,None,250000,0.11386,0.11564598030334416,1.5685757099456892,1.5685757099456892,False,10,10,Y,280,35.0,78910.41666666666,0.077,5354.860874999999,492.4009999999999,2829.953,31.25,2289.6622934888237,2203.4944749999995,493.19010416666663,4730.614772624999,6775.868055555555,246.20049999999995,3464.0
4996,Thermo Laminator,3.5,6.0,0.0,MET PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,5000,0.21006,0.1894072651352041,-9.831826556600927,9.831826556600927,False,10,10,Y,280,35.0,1968.75,0.108,133.599375,12.285,70.60499999999999,31.25,47.19387755102041,49.14,14.765625,118.02494812500001,394.75,6.1425,69.28
4996,Thermo Laminator,3.5,6.0,0.0,MET PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,10000,0.16523,0.15040390349551586,-8.973005207579817,8.973005207579817,False,10,10,Y,280,35.0,3555.4166666666665,0.098,241.27057499999998,22.1858,127.50739999999999,31.25,93.45238095238095,88.7432,22.221354166666664,213.14431372500002,514.6111111111111,11.0929,138.56
4996,Thermo Laminator,3.5,6.0,0.0,MET PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,25000,0.13773,0.12708747678948074,-7.727091563580379,7.727091563580379,False,10,10,Y,280,35.0,8315.416666666666,0.092,564.284175,51.8882,298.21459999999996,31.25,232.22789115646256,207.5528,51.97135416666666,498.5024105249999,868.9513888888889,25.9441,346.4
4996,Thermo Laminator,3.5,6.0,0.0,MET PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,50000,0.12411,0.12044907553051701,-2.949741736752067,2.949741736752067,False,10,10,Y,280,35.0,16205.0,0.087,1099.6713,101.1192,581.1576,31.25,462.2448979591837,404.4768,101.28125,971.4764619,1526.4166666666665,50.5596,692.8
4996,Thermo Laminator,3.5,6.0,0.0,MET PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,100000,0.11487,0.11689892602332824,1.7662801630784735,1.7662801630784735,False,10,10,Y,280,35.0,31911.25,0.082,2165.497425,199.12619999999998,1144.4286,31.25,920.1530612244898,796.5047999999999,199.4453125,1913.0532702750002,2835.270833333333,99.56309999999999,1385.6
4996,Thermo Laminator,3.5,6.0,0.0,MET PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,250000,0.11091,0.11458407721684943,3.3126654195739245,3.3126654195739245,False,10,10,Y,280,35.0,78884.16666666666,0.077,5353.0795499999995,492.2372,2829.0116,31.25,2289.6258503401355,1968.9488,493.02604166666663,4729.041106649999,6749.680555555556,246.1186,3464.0
4994,Thermo Laminator,2.5,5.0,2.0,CLR PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,5000,0.1984,0.19117067445535713,-3.6438132785498323,3.6438132785498323,False,15,15,Y,300,37.5,1609.375,0.108,104.19093749999999,10.0425,53.869,31.25,31.547619047619047,87.87187499999999,12.0703125,96.4807115625,454.22916666666663,5.02125,69.28
4994,Thermo Laminator,2.5,5.0,2.0,CLR PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,10000,0.14223,0.13554088345691606,-4.7030278725191135,4.7030278725191135,False,15,15,Y,300,37.5,2750.0,0.103,178.035,17.16,92.048,31.25,62.58503401360545,150.14999999999998,20.625,164.86024500000002,491.5555555555555,8.58,138.56
4994,Thermo Laminator,2.5,5.0,2.0,CLR PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,25000,0.10934,0.10572594288562927,-3.3053384986013707,3.3053384986013707,False,15,15,Y,300,37.5,6171.875,0.098,399.5671875,38.5125,206.585,31.25,155.69727891156464,336.984375,38.57421875,369.9988453125,700.3229166666667,19.25625,346.4
4994,Thermo Laminator,2.5,5.0,2.0,CLR PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,50000,0.10073,0.09813077580616497,-2.5803873660627703,2.5803873660627703,False,15,15,Y,300,37.5,11828.125,0.092,765.7528125,73.8075,395.91099999999994,31.25,309.60884353741494,645.815625,73.92578125,709.0863946874999,1171.6770833333333,36.90375,692.8
4994,Thermo Laminator,2.5,5.0,2.0,CLR PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,100000,0.09229,0.09419550788612245,2.064695943355135,2.064695943355135,False,15,15,Y,300,37.5,23100.0,0.087,1495.494,144.144,773.2031999999999,31.25,616.3265306122448,1261.26,144.375,1384.8260579999999,2111.0,72.072,1385.6
4994,Thermo Laminator,2.5,5.0,2.0,CLR PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,250000,0.08471,0.0913344469225085,7.820147470792713,7.820147470792713,False,15,15,Y,300,37.5,56546.875,0.077,3660.8446875,352.8525,1892.737,31.25,1526.4455782312925,3087.459375,353.41796875,3389.9387878125,4898.239583333334,176.42625,3464.0
4991,Thermo Laminator,2.5,5.0,2.0,CLR PET,Matte,Stand Up Pouch,CR Zipper,Standard,Straight,None,5000,0.19219,0.18258433695535714,-4.99800356139386,4.99800356139386,False,15,15,Y,300,37.5,1609.375,0.108,104.19093749999999,10.0425,53.869,31.25,31.547619047619047,44.9401875,12.0703125,96.4807115625,454.22916666666663,5.02125,69.28
4991,Thermo Laminator,2.5,5.0,2.0,CLR PET,Matte,Stand Up Pouch,CR Zipper,Standard,Straight,None,10000,0.13681,0.12820498345691608,-6.289756993702145,6.289756993702145,False,15,15,Y,300,37.5,2750.0,0.103,178.035,17.16,92.048,31.25,62.58503401360545,76.791,20.625,164.86024500000002,491.5555555555555,8.58,138.56
4991,Thermo Laminator,2.5,5.0,2.0,CLR PET,Matte,Stand Up Pouch,CR Zipper,Standard,Straight,None,25000,0.10442,0.09914030538562925,-5.056210126767621,5.056210126767621,False,15,15,Y,300,37.5,6171.875,0.098,399.5671875,38.5125,206.585,31.25,155.69727891156464,172.3434375,38.57421875,369.9988453125,700.3229166666667,19.25625,346.4
4991,Thermo Laminator,2.5,5.0,2.0,CLR PET,Matte,Stand Up Pouch,CR Zipper,Standard,Straight,None,50000,0.09596,0.09182023455616496,-4.314053192825179,4.314053192825179,False,15,15,Y,300,37.5,11828.125,0.092,765.7528125,73.8075,395.91099999999994,31.25,309.60884353741494,330.2885625,73.92578125,709.0863946874999,1171.6770833333333,36.90375,692.8
4991,Thermo Laminator,2.5,5.0,2.0,CLR PET,Matte,Stand Up Pouch,CR Zipper,Standard,Straight,None,100000,0.08762,0.08803335188612244,0.4717551770399814,0.4717551770399814,False,15,15,Y,300,37.5,23100.0,0.087,1495.494,144.144,773.2031999999999,31.25,616.3265306122448,645.0444,144.375,1384.8260579999999,2111.0,72.072,1385.6
4991,Thermo Laminator,2.5,5.0,2.0,CLR PET,Matte,Stand Up Pouch,CR Zipper,Standard,Straight,None,250000,0.08013,0.0853006691725085,6.452850583437534,6.452850583437534,False,15,15,Y,300,37.5,56546.875,0.077,3660.8446875,352.8525,1892.737,31.25,1526.4455782312925,1579.0149374999999,353.41796875,3389.9387878125,4898.239583333334,176.42625,3464.0
4989,Thermo Laminator,2.5,5.0,2.0,CLR PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,5000,0.18933,0.18163029945535714,-4.066814844262854,4.066814844262854,False,15,15,Y,300,37.5,1609.375,0.108,104.19093749999999,10.0425,53.869,31.25,31.547619047619047,40.17,12.0703125,96.4807115625,454.22916666666663,5.02125,69.28
4989,Thermo Laminator,2.5,5.0,2.0,CLR PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,10000,0.13431,0.1273898834569161,-5.152346469424402,5.152346469424402,False,15,15,Y,300,37.5,2750.0,0.103,178.035,17.16,92.048,31.25,62.58503401360545,68.64,20.625,164.86024500000002,491.5555555555555,8.58,138.56
4989,Thermo Laminator,2.5,5.0,2.0,CLR PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,25000,0.10215,0.09840856788562925,-3.6626843997755767,3.6626843997755767,False,15,15,Y,300,37.5,6171.875,0.098,399.5671875,38.5125,206.585,31.25,155.69727891156464,154.05,38.57421875,369.9988453125,700.3229166666667,19.25625,346.4
4989,Thermo Laminator,2.5,5.0,2.0,CLR PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,50000,0.09376,0.09111906330616497,-2.8166986922301915,2.8166986922301915,False,15,15,Y,300,37.5,11828.125,0.092,765.7528125,73.8075,395.91099999999994,31.25,309.60884353741494,295.23,73.92578125,709.0863946874999,1171.6770833333333,36.90375,692.8
4989,Thermo Laminator,2.5,5.0,2.0,CLR PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,100000,0.08547,0.08734866788612244,2.1980436248068793,2.1980436248068793,False,15,15,Y,300,37.5,23100.0,0.087,1495.494,144.144,773.2031999999999,31.25,616.3265306122448,576.576,144.375,1384.8260579999999,2111.0,72.072,1385.6
4989,Thermo Laminator,2.5,5.0,2.0,CLR PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,250000,0.07802,0.0846302494225085,8.472506309290564,8.472506309290564,False,15,15,Y,300,37.5,56546.875,0.077,3660.8446875,352.8525,1892.737,31.25,1526.4455782312925,1411.41,353.41796875,3389.9387878125,4898.239583333334,176.42625,3464.0
4987,Thermo Laminator,2.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,5000,0.19939,0.19217492445535714,-3.6185744243155993,3.6185744243155993,False,15,15,Y,300,37.5,1609.375,0.108,109.2121875,10.0425,53.869,31.25,31.547619047619047,87.87187499999999,12.0703125,96.4807115625,454.22916666666663,5.02125,69.28
4987,Thermo Laminator,2.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,10000,0.14309,0.13639888345691606,-4.676159440271113,4.676159440271113,False,15,15,Y,300,37.5,2750.0,0.103,186.615,17.16,92.048,31.25,62.58503401360545,150.14999999999998,20.625,164.86024500000002,491.5555555555555,8.58,138.56
4987,Thermo Laminator,2.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,25000,0.11013,0.10649619288562927,-3.2995615312546427,3.2995615312546427,False,15,15,Y,300,37.5,6171.875,0.098,418.8234375,38.5125,206.585,31.25,155.69727891156464,336.984375,38.57421875,369.9988453125,700.3229166666667,19.25625,346.4
4987,Thermo Laminator,2.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,50000,0.1015,0.09886885080616496,-2.592265215601029,2.592265215601029,False,15,15,Y,300,37.5,11828.125,0.092,802.6565625,73.8075,395.91099999999994,31.25,309.60884353741494,645.815625,73.92578125,709.0863946874999,1171.6770833333333,36.90375,692.8
4987,Thermo Laminator,2.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,100000,0.09304,0.09491622788612245,2.016581992822923,2.016581992822923,False,15,15,Y,300,37.5,23100.0,0.087,1567.566,144.144,773.2031999999999,31.25,616.3265306122448,1261.26,144.375,1384.8260579999999,2111.0,72.072,1385.6
4987,Thermo Laminator,2.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,250000,0.08546,0.0920401519225085,7.699686312319806,7.699686312319806,False,15,15,Y,300,37.5,56546.875,0.077,3837.2709375,352.8525,1892.737,31.25,1526.4455782312925,3087.459375,353.41796875,3389.9387878125,4898.239583333334,176.42625,3464.0
4984,Thermo Laminator,2.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,5000,0.19318,0.18358858695535715,-4.965013482059653,4.965013482059653,False,15,15,Y,300,37.5,1609.375,0.108,109.2121875,10.0425,53.869,31.25,31.547619047619047,44.9401875,12.0703125,96.4807115625,454.22916666666663,5.02125,69.28
4984,Thermo Laminator,2.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,10000,0.13768,0.12906298345691608,-6.258727878474664,6.258727878474664,False,15,15,Y,300,37.5,2750.0,0.103,186.615,17.16,92.048,31.25,62.58503401360545,76.791,20.625,164.86024500000002,491.5555555555555,8.58,138.56
4984,Thermo Laminator,2.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,25000,0.10521,0.09991055538562925,-5.037016076770981,5.037016076770981,False,15,15,Y,300,37.5,6171.875,0.098,418.8234375,38.5125,206.585,31.25,155.69727891156464,172.3434375,38.57421875,369.9988453125,700.3229166666667,19.25625,346.4
4984,Thermo Laminator,2.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,50000,0.09673,0.09255830955616497,-4.3127162657242115,4.3127162657242115,False,15,15,Y,300,37.5,11828.125,0.092,802.6565625,73.8075,395.91099999999994,31.25,309.60884353741494,330.2885625,73.92578125,709.0863946874999,1171.6770833333333,36.90375,692.8
4984,Thermo Laminator,2.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,100000,0.08837,0.08875407188612244,0.43461795419535926,0.43461795419535926,False,15,15,Y,300,37.5,23100.0,0.087,1567.566,144.144,773.2031999999999,31.25,616.3265306122448,645.0444,144.375,1384.8260579999999,2111.0,72.072,1385.6
4984,Thermo Laminator,2.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,250000,0.08088,0.08600637417250852,6.3382469986505,6.3382469986505,False,15,15,Y,300,37.5,56546.875,0.077,3837.2709375,352.8525,1892.737,31.25,1526.4455782312925,1579.0149374999999,353.41796875,3389.9387878125,4898.239583333334,176.42625,3464.0
4982,Thermo Laminator,2.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,5000,0.19032,0.18263454945535715,-4.038172837664376,4.038172837664376,False,15,15,Y,300,37.5,1609.375,0.108,109.2121875,10.0425,53.869,31.25,31.547619047619047,40.17,12.0703125,96.4807115625,454.22916666666663,5.02125,69.28
4982,Thermo Laminator,2.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,10000,0.13517,0.1282478834569161,-5.121045012268933,5.121045012268933,False,15,15,Y,300,37.5,2750.0,0.103,186.615,17.16,92.048,31.25,62.58503401360545,68.64,20.625,164.86024500000002,491.5555555555555,8.58,138.56
4982,Thermo Laminator,2.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,25000,0.10294,0.09917881788562925,-3.653761525520449,3.653761525520449,False,15,15,Y,300,37.5,6171.875,0.098,418.8234375,38.5125,206.585,31.25,155.69727891156464,154.05,38.57421875,369.9988453125,700.3229166666667,19.25625,346.4
4982,Thermo Laminator,2.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,50000,0.09453,0.09185713830616496,-2.8275274450809724,2.8275274450809724,False,15,15,Y,300,37.5,11828.125,0.092,802.6565625,73.8075,395.91099999999994,31.25,309.60884353741494,295.23,73.92578125,709.0863946874999,1171.6770833333333,36.90375,692.8
4982,Thermo Laminator,2.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,100000,0.08622,0.08806938788612244,2.144963913387188,2.144963913387188,False,15,15,Y,300,37.5,23100.0,0.087,1567.566,144.144,773.2031999999999,31.25,616.3265306122448,576.576,144.375,1384.8260579999999,2111.0,72.072,1385.6
4982,Thermo Laminator,2.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,250000,0.07877,0.0853359544225085,8.335602923077946,8.335602923077946,False,15,15,Y,300,37.5,56546.875,0.077,3837.2709375,352.8525,1892.737,31.25,1526.4455782312925,1411.41,353.41796875,3389.9387878125,4898.239583333334,176.42625,3464.0
4951,Thermo Laminator,3.5,4.5,0.0,CLR PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,5000,0.21444,0.19984951513520405,-6.803994061180724,6.803994061180724,False,10,10,Y,280,35.0,1968.75,0.108,127.456875,12.285,70.60499999999999,31.25,47.19387755102041,107.49374999999999,14.765625,118.02494812500001,394.75,6.1425,69.28
4951,Thermo Laminator,3.5,4.5,0.0,CLR PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,10000,0.16909,0.15983286849551587,-5.474677097690061,5.474677097690061,False,10,10,Y,280,35.0,3555.4166666666665,0.098,230.177675,22.1858,127.50739999999999,31.25,93.45238095238095,194.12574999999998,22.221354166666664,213.14431372500002,514.6111111111111,11.0929,138.56
4951,Thermo Laminator,3.5,4.5,0.0,CLR PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,25000,0.14106,0.13590847078948073,-3.6520127679847274,3.6520127679847274,False,10,10,Y,280,35.0,8315.416666666666,0.092,538.340075,51.8882,298.21459999999996,31.25,232.22789115646256,454.02174999999994,51.97135416666666,498.5024105249999,868.9513888888889,25.9441,346.4
4951,Thermo Laminator,3.5,4.5,0.0,CLR PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,50000,0.12726,0.129044207530517,1.4020175471609313,1.4020175471609313,False,10,10,Y,280,35.0,16205.0,0.087,1049.1117,101.1192,581.1576,31.25,462.2448979591837,884.793,101.28125,971.4764619,1526.4166666666665,50.5596,692.8
4951,Thermo Laminator,3.5,4.5,0.0,CLR PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,100000,0.11793,0.12536178952332824,6.301865109241287,6.301865109241287,False,10,10,Y,280,35.0,31911.25,0.082,2065.9343249999997,199.12619999999998,1144.4286,31.25,920.1530612244898,1742.3542499999999,199.4453125,1913.0532702750002,2835.270833333333,99.56309999999999,1385.6
4951,Thermo Laminator,3.5,4.5,0.0,CLR PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,250000,0.11387,0.12295210961684941,7.975858098576808,7.975858098576808,False,10,10,Y,280,35.0,78884.16666666666,0.077,5106.960949999999,492.2372,2829.0116,31.25,2289.6258503401355,4307.075499999999,493.02604166666663,4729.041106649999,6749.680555555556,246.1186,3464.0
4948,Thermo Laminator,3.5,4.5,0.0,CLR PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,5000,0.20328,0.18817876513520404,-7.428785352615088,7.428785352615088,False,10,10,Y,280,35.0,1968.75,0.108,127.456875,12.285,70.60499999999999,31.25,47.19387755102041,49.14,14.765625,118.02494812500001,394.75,6.1425,69.28
4948,Thermo Laminator,3.5,4.5,0.0,CLR PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,10000,0.15879,0.14929461349551584,-5.979839098484882,5.979839098484882,False,10,10,Y,280,35.0,3555.4166666666665,0.098,230.177675,22.1858,127.50739999999999,31.25,93.45238095238095,88.7432,22.221354166666664,213.14431372500002,514.6111111111111,11.0929,138.56
4948,Thermo Laminator,3.5,4.5,0.0,CLR PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,25000,0.13129,0.12604971278948074,-3.9913833578484668,3.9913833578484668,False,10,10,Y,280,35.0,8315.416666666666,0.092,538.340075,51.8882,298.21459999999996,31.25,232.22789115646256,207.5528,51.97135416666666,498.5024105249999,868.9513888888889,25.9441,346.4
4948,Thermo Laminator,3.5,4.5,0.0,CLR PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,50000,0.1177,0.11943788353051701,1.4765365594876931,1.4765365594876931,False,10,10,Y,280,35.0,16205.0,0.087,1049.1117,101.1192,581.1576,31.25,462.2448979591837,404.4768,101.28125,971.4764619,1526.4166666666665,50.5596,692.8
4948,Thermo Laminator,3.5,4.5,0.0,CLR PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,100000,0.10849,0.11590329502332823,6.833159759727374,6.833159759727374,False,10,10,Y,280,35.0,31911.25,0.082,2065.9343249999997,199.12619999999998,1144.4286,31.25,920.1530612244898,796.5047999999999,199.4453125,1913.0532702750002,2835.270833333333,99.56309999999999,1385.6
4948,Thermo Laminator,3.5,4.5,0.0,CLR PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,250000,0.10453,0.11359960281684943,8.676554880751393,8.676554880751393,False,10,10,Y,280,35.0,78884.16666666666,0.077,5106.960949999999,492.2372,2829.0116,31.25,2289.6258503401355,1968.9488,493.02604166666663,4729.041106649999,6749.680555555556,246.1186,3464.0
4946,Thermo Laminator,3.5,4.5,0.0,CLR PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,5000,0.2068,0.18934584013520406,-8.440115988779475,8.440115988779475,False,10,10,Y,280,35.0,1968.75,0.108,127.456875,12.285,70.60499999999999,31.25,47.19387755102041,54.975375,14.765625,118.02494812500001,394.75,6.1425,69.28
4946,Thermo Laminator,3.5,4.5,0.0,CLR PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,10000,0.16204,0.1503484389955159,-7.215231427106946,7.215231427106946,False,10,10,Y,280,35.0,3555.4166666666665,0.098,230.177675,22.1858,127.50739999999999,31.25,93.45238095238095,99.281455,22.221354166666664,213.14431372500002,514.6111111111111,11.0929,138.56
4946,Thermo Laminator,3.5,4.5,0.0,CLR PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,25000,0.13438,0.12703558858948072,-5.4654051276375055,5.4654051276375055,False,10,10,Y,280,35.0,8315.416666666666,0.092,538.340075,51.8882,298.21459999999996,31.25,232.22789115646256,232.199695,51.97135416666666,498.5024105249999,868.9513888888889,25.9441,346.4
4946,Thermo Laminator,3.5,4.5,0.0,CLR PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,50000,0.12072,0.12039851593051701,-0.2663055578884905,0.2663055578884905,False,10,10,Y,280,35.0,16205.0,0.087,1049.1117,101.1192,581.1576,31.25,462.2448979591837,452.50842,101.28125,971.4764619,1526.4166666666665,50.5596,692.8
4946,Thermo Laminator,3.5,4.5,0.0,CLR PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,100000,0.11147,0.11684914447332824,4.825643198464377,4.825643198464377,False,10,10,Y,280,35.0,31911.25,0.082,2065.9343249999997,199.12619999999998,1144.4286,31.25,920.1530612244898,891.0897449999999,199.4453125,1913.0532702750002,2835.270833333333,99.56309999999999,1385.6
4946,Thermo Laminator,3.5,4.5,0.0,CLR PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,250000,0.10748,0.11453485349684941,6.563875601832349,6.563875601832349,False,10,10,Y,280,35.0,78884.16666666666,0.077,5106.960949999999,492.2372,2829.0116,31.25,2289.6258503401355,2202.7614699999995,493.02604166666663,4729.041106649999,6749.680555555556,246.1186,3464.0
4943,Thermo Laminator,3.5,4.5,0.0,MET PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,5000,0.21565,0.20107801513520407,-6.75723851833802,6.75723851833802,False,10,10,Y,280,35.0,1968.75,0.108,133.599375,12.285,70.60499999999999,31.25,47.19387755102041,107.49374999999999,14.765625,118.02494812500001,394.75,6.1425,69.28
