fl_number,width,height,gusset,substrate,finish,seal_type,zipper,quantity,unit_price,known_unit_cost,residual,residual_pct,known_pct,click_cost_per_unit,priming_per_unit,hp_labor_per_unit,converting_per_unit,zipper_per_unit,no_across,no_around,stock_width,stock_length_ft,labels_per_cycle
,5.0,5.5,2.0,,,Stand Up,Presto CR Zipper,50000,0.28192,0.12256249144514106,0.15935750855485895,56.525790491933506,43.474209508066494,0.022379081999999998,0.004696860000000001,0.015507382445141065,0.055,0.024979166999999997,2,8,26.5,10550.0,16
,5.0,5.5,2.0,,,Stand Up,Presto CR Zipper,100000,0.27444,0.12147583044514106,0.15296416955485898,55.736834847274075,44.26316515272593,0.022326050999999996,0.00468573,0.014484882445141066,0.055,0.024979166999999997,2,8,26.5,21050.0,16
,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,5000,0.5798,0.17955249189028213,0.4002475081097179,69.03199518967193,30.968004810328072,0.04560665999999999,0.006591900000000001,0.04737476489028213,0.055,0.024979166999999997,1,8,18.25,2150.0,8
,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.5049,0.16872053189028216,0.3361794681097179,66.58337653193065,33.41662346806935,0.04507635,0.00651525,0.037149764890282135,0.055,0.024979166999999997,1,8,18.25,4250.0,8
,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.45224,0.1622213558902821,0.2900186441097179,64.12936584771757,35.87063415228244,0.044758163999999996,0.00646926,0.03101476489028213,0.055,0.024979166999999997,1,8,18.25,10550.0,8
,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.43844,0.16005496389028212,0.2783850361097179,63.49444305029602,36.50555694970398,0.04465210199999999,0.00645393,0.02896976489028213,0.055,0.024979166999999997,1,8,18.25,21050.0,8
,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.43128,0.1589717678902821,0.2723082321097179,63.13954556430112,36.86045443569888,0.044599071,0.0064462650000000005,0.027947264890282132,0.055,0.024979166999999997,1,8,18.25,42050.0,8
,6.0,9.0,2.0,,,Stand Up,Presto CR Zipper,5000,0.667,0.19707406494097626,0.4699259350590238,70.45366342714,29.54633657286001,0.05204108799999999,0.008763551999999999,0.051294424540976276,0.055,0.029975000399999993,1,7,20.25,2576.0,7
,6.0,9.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.5823,0.1861515126077922,0.39614848739220787,68.03168253343772,31.968317466562286,0.051475424,0.008668296,0.04103279220779221,0.055,0.029975000399999993,1,7,20.25,5096.0,7
,6.0,9.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.53956,0.17959798120788178,0.35996201879211825,66.71399265922571,33.28600734077429,0.051136025599999996,0.0086111424,0.03487581280788178,0.055,0.029975000399999993,1,7,20.25,12656.0,7
,6.0,9.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.52592,0.17741347074124497,0.3485065292587551,66.26607264579309,33.733927354206905,0.05102289279999999,0.0085920912,0.03282348634124497,0.055,0.029975000399999993,1,7,20.25,25256.0,7
,6.0,9.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.51654,0.17632121550792654,0.34021878449207343,65.86494453325462,34.13505546674537,0.05096632639999999,0.008582565600000001,0.03179732310792656,0.055,0.029975000399999993,1,7,20.25,50456.0,7
FL-DL-1071,6.0,9.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.5582,0.1861515126077922,0.37204848739220786,66.65146674887278,33.34853325112723,0.051475424,0.008668296,0.04103279220779221,0.055,0.029975000399999993,1,7,20.25,5096.0,7
FL-DL-1071,6.0,9.0,2.0,,,Stand Up,Presto CR Zipper,20000,0.5213,0.18069023644120016,0.3406097635587998,65.33853127926335,34.66146872073666,0.051192591999999995,0.008620668,0.03590197604120018,0.055,0.029975000399999993,1,7,20.25,10136.0,7
FL-DL-1071,6.0,9.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.51424,0.17959798120788178,0.33464201879211825,65.0750658821014,34.9249341178986,0.051136025599999996,0.0086111424,0.03487581280788178,0.055,0.029975000399999993,1,7,20.25,12656.0,7
FL-DL-1071,6.0,9.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.49764,0.17741347074124497,0.32022652925875505,64.3490332888745,35.650966711125506,0.05102289279999999,0.0085920912,0.03282348634124497,0.055,0.029975000399999993,1,7,20.25,25256.0,7
FL-DL-1071,6.0,9.0,2.0,,,Stand Up,Presto CR Zipper,75000,0.49213,0.17668530058569934,0.31544469941430064,64.09783988261245,35.90216011738755,0.050985181866666666,0.0085857408,0.032139377519032696,0.055,0.029975000399999997,1,7,20.25,37856.0,7
FL-DL-1071,6.0,9.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.48671,0.17632121550792654,0.3103887844920734,63.7728389579161,36.2271610420839,0.05096632639999999,0.008582565600000001,0.03179732310792656,0.055,0.029975000399999993,1,7,20.25,50456.0,7
FL-DL-1072,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.4892,0.16872053189028216,0.32047946810971784,65.51092970354003,34.489070296459964,0.04507635,0.00651525,0.037149764890282135,0.055,0.024979166999999997,1,8,18.25,4250.0,8
FL-DL-1072,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,20000,0.44425,0.16330455189028212,0.2809454481097179,63.2403934968414,36.75960650315861,0.044811195,0.006476925,0.03203726489028213,0.055,0.024979166999999997,1,8,18.25,8450.0,8
FL-DL-1072,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.43624,0.1622213558902821,0.2740186441097179,62.81373650048548,37.18626349951451,0.044758163999999996,0.00646926,0.03101476489028213,0.055,0.024979166999999997,1,8,18.25,10550.0,8
FL-DL-1072,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.42004,0.16005496389028212,0.2599850361097179,61.89530428285828,38.10469571714173,0.04465210199999999,0.00645393,0.02896976489028213,0.055,0.024979166999999997,1,8,18.25,21050.0,8
FL-DL-1072,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,75000,0.41471,0.15933283322361547,0.25537716677638456,61.57969828949979,38.42030171050022,0.044616748,0.006448820000000001,0.028288098223615464,0.055,0.024979166999999997,1,8,18.25,31550.0,8
FL-DL-1072,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.41171,0.1589717678902821,0.2527382321097179,61.387440700910325,38.612559299089675,0.044599071,0.0064462650000000005,0.027947264890282132,0.055,0.024979166999999997,1,8,18.25,42050.0,8
FL-DL-1073,5.0,5.5,2.0,,,Stand Up,Presto CR Zipper,10000,0.3446,0.13125577944514108,0.21334422055485894,61.910685013017684,38.08931498698232,0.022803329999999997,0.004785900000000001,0.023687382445141066,0.055,0.024979166999999997,2,8,26.5,2150.0,16
FL-DL-1073,5.0,5.5,2.0,,,Stand Up,Presto CR Zipper,20000,0.30545,0.12582247444514105,0.17962752555485895,58.807505501672594,41.192494498327406,0.022538175,0.00473025,0.018574882445141067,0.055,0.024979166999999997,2,8,26.5,4250.0,16
FL-DL-1073,5.0,5.5,2.0,,,Stand Up,Presto CR Zipper,25000,0.29336,0.12476147058955069,0.16859852941044934,57.47154670386192,42.52845329613809,0.0224992856,0.004722088,0.01756092998955068,0.055,0.024979166999999997,2,8,26.5,5303.333333333334,16
FL-DL-1073,5.0,5.5,2.0,,,Stand Up,Presto CR Zipper,50000,0.28066,0.12256249144514106,0.15809750855485896,56.330616601888025,43.66938339811197,0.022379081999999998,0.004696860000000001,0.015507382445141065,0.055,0.024979166999999997,2,8,26.5,10550.0,16
FL-DL-1073,5.0,5.5,2.0,,,Stand Up,Presto CR Zipper,75000,0.27547,0.12184660315994425,0.15362339684005574,55.76774125678141,44.23225874321859,0.022348441866666666,0.004690429333333334,0.014828564959944269,0.055,0.024979166999999997,2,8,26.5,15803.333333333334,16
FL-DL-1073,5.0,5.5,2.0,,,Stand Up,Presto CR Zipper,100000,0.27195,0.12147583044514106,0.15047416955485898,55.331557107872385,44.668442892127615,0.022326050999999996,0.00468573,0.014484882445141066,0.055,0.024979166999999997,2,8,26.5,21050.0,16
FL-DL-1104,4.5,6.5,0.0,,,Stand Up,Presto CR Zipper,30000,0.2651,0.11709859049262872,0.14800140950737128,55.82852112688468,44.17147887311532,0.019986794666666665,0.004247208000000001,0.015383337525962049,0.055,0.022481250299999995,2,9,26.5,5724.0,18
FL-DL-1104,4.5,6.5,0.0,,,Stand Up,Presto CR Zipper,60000,0.24653,0.11527589148304371,0.1312541085169563,53.240623257597974,46.759376742402026,0.01989251733333333,0.004227174,0.013674949849710386,0.055,0.022481250299999995,2,9,26.5,11394.0,18
FL-DL-1104,4.5,6.5,0.0,,,Stand Up,Presto CR Zipper,90000,0.24042,0.11466118785640161,0.12575881214359838,52.307966119124195,47.692033880875805,0.019857163333333334,0.004219661250000001,0.013103112973068275,0.055,0.022481250299999995,2,9,26.5,17060.625,18
FL-DL-1106,9.5,13.0,0.0,,,Stand Up,Presto CR Zipper,5000,0.8678,0.28481169249573224,0.5829883075042678,67.18003082556669,32.819969174433304,0.09022340799999999,0.01781934,0.07430852719573228,0.055,0.047460417299999995,1,4,26.25,4040.6666666666665,4
FL-DL-1106,9.5,13.0,0.0,,,Stand Up,Presto CR Zipper,10000,0.7832,0.2739048097881483,0.5092951902118517,65.02747576760109,34.97252423239892,0.089657744,0.017707619999999997,0.06407902848814828,0.055,0.047460417299999995,1,4,26.25,8030.666666666666,4
FL-DL-1106,9.5,13.0,0.0,,,Stand Up,Presto CR Zipper,25000,0.74196,0.2673606801635979,0.4745993198364021,63.96562076613323,36.03437923386677,0.08931834559999999,0.017640587999999995,0.057941329263597866,0.055,0.0474604173,1,4,26.25,20000.666666666664,4
FL-DL-1106,9.5,13.0,0.0,,,Stand Up,Presto CR Zipper,50000,0.724,0.2651793036220811,0.4588206963779189,63.373024361591014,36.62697563840899,0.08920521279999999,0.017618243999999998,0.05589542952208107,0.055,0.0474604173,1,4,26.25,39950.666666666664,4
FL-DL-1106,9.5,13.0,0.0,,,Stand Up,Presto CR Zipper,100000,0.70692,0.2640886153513227,0.4428313846486773,62.64236188658933,37.35763811341067,0.0891486464,0.017607071999999998,0.054872479651322664,0.055,0.0474604173,1,4,26.25,79850.66666666666,4
FL-DL-1107,4.0,6.5,2.0,,,Stand Up,Presto CR Zipper,5000,0.4598,0.1582481775122257,0.3015518224877743,65.58325847928975,34.41674152071024,0.036697452,0.004577580000000001,0.04198981191222571,0.055,0.019983333599999997,1,10,15.75,1730.0,10
FL-DL-1107,4.0,6.5,2.0,,,Stand Up,Presto CR Zipper,10000,0.3886,0.1474267175122257,0.2411732824877743,62.06209019242777,37.937909807572225,0.03616714199999999,0.00451143,0.03176481191222571,0.055,0.019983333599999997,1,10,15.75,3410.0,10
FL-DL-1107,4.0,6.5,2.0,,,Stand Up,Presto CR Zipper,25000,0.3388,0.1409338415122257,0.19786615848777428,58.40205386297942,41.59794613702058,0.035848956,0.00447174,0.025629811912225704,0.055,0.019983333599999997,1,10,15.75,8450.0,10
FL-DL-1107,4.0,6.5,2.0,,,Stand Up,Presto CR Zipper,50000,0.3243,0.13876954951222573,0.18553045048777425,57.20951294720143,42.79048705279856,0.035742894000000004,0.004458510000000001,0.023584811912225705,0.055,0.019983333599999997,1,10,15.75,16850.0,10
FL-DL-1107,4.0,6.5,2.0,,,Stand Up,Presto CR Zipper,100000,0.31555,0.13768740351222572,0.17786259648777428,56.365899695063945,43.634100304936055,0.035689863,0.004451895000000001,0.022562311912225706,0.055,0.019983333599999997,1,10,15.75,33650.0,10
FL-DL-1108,3.39,5.5,2.0,,,Stand Up,Presto CR Zipper,5000,0.3636,0.12081206583576272,0.24278793416423727,66.77335923108836,33.22664076891164,0.015980007999999997,0.003416724500000001,0.029479458109762744,0.055,0.016935875225999996,2,12,26.5,767.4583333333334,24
FL-DL-1108,3.39,5.5,2.0,,,Stand Up,Presto CR Zipper,10000,0.282,0.1098731875959284,0.17212681240407157,61.037876739032484,38.96212326096752,0.015414344,0.0032957785000000002,0.019227189869928395,0.055,0.016935875225999996,2,12,26.5,1480.5833333333335,24
FL-DL-1108,3.39,5.5,2.0,,,Stand Up,Presto CR Zipper,25000,0.23092,0.10330986065202778,0.12761013934797222,55.26162279056479,44.73837720943521,0.0150749456,0.003223210900000001,0.013075828926027785,0.055,0.016935875225999996,2,12,26.5,3619.9583333333335,24
FL-DL-1108,3.39,5.5,2.0,,,Stand Up,Presto CR Zipper,50000,0.21276,0.1011220850040609,0.1116379149959391,52.47128924419021,47.52871075580979,0.014961812799999998,0.0031990217,0.011025375278060915,0.055,0.016935875225999996,2,12,26.5,7185.583333333334,24
FL-DL-1108,3.39,5.5,2.0,,,Stand Up,Presto CR Zipper,100000,0.20297,0.10002819718007748,0.10294180281992253,50.71774292748806,49.28225707251194,0.0149052464,0.0031869271000000005,0.01000014845407748,0.055,0.016935875225999996,2,12,26.5,14316.833333333334,24
FL-DL-1115,2.0,6.5,1.0,,,Stand Up,None Other: StraightCorners,10000,0.2527,0.09157747377895208,0.1611225262210479,63.760398187988876,36.23960181201112,0.009050623999999998,0.0021450240000000006,0.015390158978952082,0.055,0.009991666799999998,2,21,28.5,896.0,42
FL-DL-1115,2.0,6.5,1.0,,,Stand Up,None Other: StraightCorners,20000,0.20135,0.08609679361236004,0.11525320638763996,57.24023163031535,42.75976836968465,0.008767791999999998,0.002077992,0.010259342812360055,0.055,0.009991666799999998,2,21,28.5,1736.0,42
FL-DL-1115,2.0,6.5,1.0,,,Stand Up,None Other: StraightCorners,30000,0.18413,0.08426990022349605,0.09986009977650394,54.23347622685274,45.76652377314726,0.008673514666666665,0.002055648,0.00854907075682938,0.055,0.009991666799999998,2,21,28.5,2576.0,42
FL-DL-1115,2.0,6.5,1.0,,,Stand Up,None Other: StraightCorners,40000,0.1757,0.08335645352906404,0.09234354647093596,52.55751079734545,47.44248920265455,0.008626376,0.0020444760000000004,0.0076939347290640395,0.055,0.009991666799999998,2,21,28.5,3416.0,42
FL-DL-1115,2.0,6.5,1.0,,,Stand Up,None Other: StraightCorners,50000,0.16968,0.08280838551240484,0.08687161448759516,51.19732112658838,48.80267887341162,0.0085980928,0.0020377728,0.007180853112404836,0.055,0.009991666799999998,2,21,28.5,4256.0,42
FL-DL-1115,2.0,6.5,1.0,,,Stand Up,None Other: StraightCorners,60000,0.16583,0.08244300683463204,0.08338699316536796,50.284624715291535,49.715375284708465,0.008579237333333333,0.0020333040000000005,0.006838798701298702,0.055,0.009991666799999998,2,21,28.5,5096.0,42
FL-DL-1109,4.5,6.75,0.37,,,Stand Up,Presto CR Zipper,5000,0.3772,0.13561760826847866,0.24158239173152132,64.04623322680841,35.95376677319159,0.020929568,0.00473957568,0.03246721428847866,0.055,0.022481250299999995,2,9,28.24,999.0,18
FL-DL-1109,4.5,6.75,0.37,,,Stand Up,Presto CR Zipper,10000,0.3097,0.12467352157096868,0.1850264784290313,59.74377734227683,40.256222657723185,0.020363904,0.00461147904,0.02221688823096869,0.055,0.022481250299999995,2,9,28.24,1944.0,18
FL-DL-1109,4.5,6.75,0.37,,,Stand Up,Presto CR Zipper,25000,0.269,0.11810706955246271,0.15089293044753732,56.094026188675585,43.90597381132442,0.0200245056,0.004534621056000001,0.01606669259646271,0.055,0.0224812503,2,9,28.24,4779.0,18
FL-DL-1109,4.5,6.75,0.37,,,Stand Up,Presto CR Zipper,50000,0.25194,0.1159182522129607,0.1360217477870393,53.98973874217643,46.01026125782357,0.0199113728,0.004509001728,0.014016627384960718,0.055,0.0224812503,2,9,28.24,9504.0,18
FL-DL-1109,4.5,6.75,0.37,,,Stand Up,Presto CR Zipper,100000,0.24416,0.11482384354320971,0.12933615645679028,52.97188583584137,47.02811416415863,0.0198548064,0.004496192064,0.01299159477920972,0.055,0.0224812503,2,9,28.24,18954.0,18
FL-DL-1117,4.12,7.0,0.0,,,Stand Up,Other:,5000,0.281,0.13009568805140742,0.1509043119485926,53.70260211693687,46.297397883063134,0.018879036,0.00439448625,0.031239332193407427,0.055,0.020582833608,2,10,28.5,917.8125,20
FL-DL-1117,4.12,7.0,0.0,,,Stand Up,Other:,10000,0.2234,0.11920722430776014,0.10419277569223985,46.6395593967054,53.3604406032946,0.018348726,0.004271045625,0.02100461907476014,0.055,0.020582833608,2,10,28.5,1784.0625,20
FL-DL-1117,4.12,7.0,0.0,,,Stand Up,Other:,25000,0.1586,0.11267414606157178,0.04592585393842821,28.957032748063188,71.04296725193682,0.01803054,0.0041969812500000005,0.014863791203571768,0.055,0.020582833608,2,10,28.5,4382.8125,20
FL-DL-1117,4.12,7.0,0.0,,,Stand Up,Other:,50000,0.14594,0.11049645331284232,0.03544354668715767,24.286382545674712,75.71361745432529,0.017924478,0.0041722931250000005,0.01281684857984231,0.055,0.020582833608,2,10,28.5,8714.0625,20
FL-DL-1117,4.12,7.0,0.0,,,Stand Up,Other:,100000,0.14049,0.10940760693847758,0.031082393061522426,22.12427436936609,77.87572563063391,0.017871447000000002,0.0041599490625,0.01179337726797758,0.055,0.020582833608,2,10,28.5,17376.5625,20
FL-DL-0876,4.0,7.0,0.0,,,Stand Up,Presto CR Zipper,5000,0.3354,0.12934359555611283,0.20605640444388715,61.436018021433256,38.56398197856674,0.018879036,0.004261320000000001,0.031219905956112855,0.055,0.019983333599999997,2,10,28.5,890.0,20
FL-DL-0876,4.0,7.0,0.0,,,Stand Up,Presto CR Zipper,10000,0.2433,0.11846858555611284,0.12483141444388715,51.30760971799718,48.69239028200281,0.018348726,0.00414162,0.020994905956112853,0.055,0.019983333599999997,2,10,28.5,1730.0,20
FL-DL-0876,4.0,7.0,0.0,,,Stand Up,Presto CR Zipper,25000,0.20992,0.11194357955611285,0.09797642044388714,46.673218580357826,53.326781419642174,0.01803054,0.0040698,0.014859905956112852,0.055,0.019983333599999997,2,10,28.5,4250.0,20
FL-DL-0876,4.0,7.0,0.0,,,Stand Up,Presto CR Zipper,50000,0.19562,0.10976857755611287,0.08585142244388712,43.88683286161289,56.11316713838712,0.017924478,0.004045860000000001,0.012814905956112852,0.055,0.019983333599999997,2,10,28.5,8450.0,20
FL-DL-0876,4.0,7.0,0.0,,,Stand Up,Presto CR Zipper,100000,0.18996,0.10868107655611285,0.08127892344388714,42.78738863123139,57.21261136876862,0.017871447000000002,0.00403389,0.011792405956112853,0.055,0.019983333599999997,2,10,28.5,16850.0,20
FL-DL-1139,8.0,6.0,2.0,,,Stand Up,Presto CR Zipper,5000,0.5592,0.18193717111222568,0.37726282888777435,67.46474050210557,32.53525949789443,0.036697452,0.00828324,0.04198981191222571,0.055,0.03996666719999999,2,5,28.5,1730.0,10
FL-DL-1139,8.0,6.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.491,0.1710621611122257,0.3199378388877743,65.16045598529007,34.839544014709915,0.03616714199999999,0.00816354,0.03176481191222571,0.055,0.03996666719999999,2,5,28.5,3410.0,10
FL-DL-1139,8.0,6.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.443,0.1645371551122257,0.2784628448877743,62.858429997240236,37.14157000275975,0.035848956,0.008091720000000002,0.025629811912225704,0.055,0.03996666719999999,2,5,28.5,8450.0,10
FL-DL-1139,8.0,6.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.42878,0.1623621531122257,0.26641784688777426,62.13392576327587,37.86607423672413,0.035742894000000004,0.00806778,0.023584811912225705,0.055,0.03996666719999999,2,5,28.5,16850.0,10
FL-DL-1139,8.0,6.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.41949,0.1612746521122257,0.2582153478877743,61.55458959397704,38.44541040602296,0.035689863,0.00805581,0.022562311912225706,0.055,0.03996666719999999,2,5,28.5,33650.0,10
FL-DL-1138,6.0,8.0,2.0,,,Stand Up,Presto CR Zipper,5000,0.6716,0.19620852894097626,0.4753914710590237,70.78491230777601,29.215087692223985,0.05204108799999999,0.007898016,0.051294424540976276,0.055,0.029975000399999993,1,7,18.25,2576.0,7
FL-DL-1138,6.0,8.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.5928,0.1852953846077922,0.4075046153922078,68.74234402702561,31.257655972974398,0.051475424,0.0078121679999999995,0.04103279220779221,0.055,0.029975000399999993,1,7,18.25,5096.0,7
FL-DL-1138,6.0,8.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.551,0.17874749800788176,0.3722525019921183,67.55943774811584,32.44056225188417,0.051136025599999996,0.007760659200000001,0.03487581280788178,0.055,0.029975000399999993,1,7,18.25,12656.0,7
FL-DL-1138,6.0,8.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.53546,0.17656486914124497,0.3588951308587551,67.02557256541199,32.97442743458801,0.05102289279999999,0.007743489600000001,0.03282348634124497,0.055,0.029975000399999993,1,7,18.25,25256.0,7
FL-DL-1138,6.0,8.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.52491,0.17547355470792655,0.3494364452920734,66.57073503878253,33.429264961217456,0.05096632639999999,0.0077349048,0.03179732310792656,0.055,0.029975000399999993,1,7,18.25,50456.0,7
FL-DL-1137,4.0,7.0,0.75,,,Stand Up,Presto CR Zipper,5000,0.4522,0.12956787555611285,0.3226321244438871,71.34721902783882,28.652780972161178,0.018879036,0.0044856,0.031219905956112855,0.055,0.019983333599999997,2,10,30.0,890.0,20
FL-DL-1137,4.0,7.0,0.75,,,Stand Up,Presto CR Zipper,10000,0.3834,0.11868656555611284,0.2647134344438872,69.04367095563046,30.956329044369546,0.018348726,0.0043596,0.020994905956112853,0.055,0.019983333599999997,2,10,30.0,1730.0,20
FL-DL-1137,4.0,7.0,0.75,,,Stand Up,Presto CR Zipper,25000,0.33884,0.11215777955611284,0.22668222044388714,66.89948661429794,33.10051338570206,0.01803054,0.0042840000000000005,0.014859905956112852,0.055,0.019983333599999997,2,10,30.0,4250.0,20
FL-DL-1137,4.0,7.0,0.75,,,Stand Up,Presto CR Zipper,50000,0.32454,0.10998151755611285,0.21455848244388714,66.11156789421555,33.888432105784446,0.017924478,0.004258800000000001,0.012814905956112852,0.055,0.019983333599999997,2,10,30.0,8450.0,20
FL-DL-1137,4.0,7.0,0.75,,,Stand Up,Presto CR Zipper,100000,0.31591,0.10889338655611286,0.20701661344388717,65.53025021173346,34.46974978826655,0.017871447000000002,0.0042462,0.011792405956112853,0.055,0.019983333599999997,2,10,30.0,16850.0,20
FL-DL-1342,4.12,6.0,1.5,,,Stand Up,StandardZipper Other: RoundCorners,5000,0.34466,0.12994149555140744,0.21471850444859258,62.29864343079922,37.70135656920078,0.018879036,0.0042402937500000005,0.031239332193407427,0.055,0.020582833608,2,10,27.5,917.8125,20
FL-DL-1342,4.12,6.0,1.5,,,Stand Up,StandardZipper Other: RoundCorners,10000,0.27014,0.11905736305776013,0.15108263694223986,55.927532739409145,44.072467260590855,0.018348726,0.004121184375000001,0.02100461907476014,0.055,0.020582833608,2,10,27.5,1784.0625,20
FL-DL-1342,4.12,6.0,1.5,,,Stand Up,StandardZipper Other: RoundCorners,25000,0.22406,0.11252688356157177,0.11153311643842824,49.77823638241017,50.22176361758982,0.01803054,0.00404971875,0.014863791203571768,0.055,0.020582833608,2,10,27.5,4382.8125,20
FL-DL-1210,5.0,8.0,0.0,,,Stand Up,Presto CR Zipper,5000,0.5084,0.17883009189028212,0.32956990810971787,64.824922916939,35.175077083061,0.04560665999999999,0.005869500000000001,0.04737476489028213,0.055,0.024979166999999997,1,8,16.25,2150.0,8
FL-DL-1210,5.0,8.0,0.0,,,Stand Up,Presto CR Zipper,10000,0.4434,0.1680065318902821,0.2753934681097179,62.10948762059492,37.89051237940508,0.04507635,0.00580125,0.037149764890282135,0.055,0.024979166999999997,1,8,16.25,4250.0,8
FL-DL-1210,5.0,8.0,0.0,,,Stand Up,Presto CR Zipper,25000,0.39476,0.1615123958902821,0.2332476041097179,59.08592666676409,40.91407333323592,0.044758163999999996,0.005760300000000001,0.03101476489028213,0.055,0.024979166999999997,1,8,16.25,10550.0,8
FL-DL-1210,5.0,8.0,0.0,,,Stand Up,Presto CR Zipper,50000,0.3801,0.15934768389028212,0.22075231610971788,58.07743123118071,41.92256876881929,0.04465210199999999,0.005746650000000001,0.02896976489028213,0.055,0.024979166999999997,1,8,16.25,21050.0,8
FL-DL-1210,5.0,8.0,0.0,,,Stand Up,Presto CR Zipper,75000,0.37419,0.15862611322361547,0.21556388677638455,57.60813671567507,42.391863284324934,0.044616748,0.0057421,0.028288098223615464,0.055,0.024979166999999997,1,8,16.25,31550.0,8
FL-DL-1210,5.0,8.0,0.0,,,Stand Up,Presto CR Zipper,100000,0.37146,0.1582653278902821,0.2131946721097179,57.39370917722444,42.60629082277556,0.044599071,0.0057398250000000005,0.027947264890282132,0.055,0.024979166999999997,1,8,16.25,42050.0,8
FL-DL-1142,8.0,7.0,2.0,,,Stand Up,Presto CR Zipper,2500,0.83,0.2617869950244514,0.5682130049755485,68.45939818982512,31.540601810174866,0.073394904,0.0094458,0.08397962382445141,0.055,0.03996666719999999,1,5,16.25,1730.0,5
FL-DL-1142,8.0,7.0,2.0,,,Stand Up,Presto CR Zipper,5000,0.6894,0.2401398750244514,0.4492601249755486,65.1668298484985,34.833170151501506,0.07233428399999998,0.009309300000000001,0.06352962382445142,0.055,0.03996666719999999,1,5,16.25,3410.0,5
FL-DL-1142,8.0,7.0,2.0,,,Stand Up,Presto CR Zipper,7500,0.64253,0.23292416835778473,0.4096058316422153,63.74890380872726,36.25109619127274,0.07198074399999999,0.009263799999999999,0.056712957157784745,0.055,0.03996666719999999,1,5,16.25,5090.0,5
FL-DL-1142,8.0,7.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.6066,0.22931631502445138,0.37728368497554865,62.19645317763742,37.80354682236257,0.07180397399999999,0.00924105,0.05330462382445141,0.055,0.03996666719999999,1,5,16.25,6770.0,5
FL-DL-1142,8.0,7.0,2.0,,,Stand Up,Presto CR Zipper,15000,0.58233,0.22570846169111808,0.35662153830888194,61.24045443457866,38.75954556542134,0.071627204,0.0092183,0.04989629049111808,0.055,0.03996666719999999,1,5,16.25,10130.0,5
FL-DL-1142,8.0,7.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.5636,0.2228221790244514,0.3407778209755486,60.46448207515057,39.53551792484944,0.07148578800000001,0.009200100000000001,0.04716962382445141,0.055,0.03996666719999999,1,5,16.25,16850.0,5
FL-DL-1335,6.12,9.57,3.0,,,Stand Up,Presto CR Zipper,5000,0.50963,0.19868713136670166,0.31094286863329834,61.01345459123253,38.98654540876747,0.051970380000000004,0.0098781041625,0.05126414679620168,0.055,0.030574500407999996,1,7,22.39,2626.09375,7
FL-DL-1335,6.12,9.57,3.0,,,Stand Up,Presto CR Zipper,10000,0.42953,0.18780953092465494,0.24172046907534508,56.27557308577866,43.72442691422134,0.051440070000000004,0.009777307181250002,0.04101765333540492,0.055,0.030574500407999996,1,7,22.39,5198.59375,7
FL-DL-1335,6.12,9.57,3.0,,,Stand Up,Presto CR Zipper,15000,0.40117,0.18418366411063933,0.2169863358893607,54.08837547407849,45.91162452592151,0.0512633,0.0097437081875,0.03760215551513933,0.055,0.030574500407999996,1,7,22.39,7771.09375,7
FL-DL-1335,6.12,9.57,3.0,,,Stand Up,Presto CR Zipper,20000,0.38766,0.18237073070363152,0.20528926929636848,52.956010239996,47.043989760004,0.051174914999999994,0.009726908690625,0.035894406605006535,0.055,0.030574500407999996,1,7,22.39,10343.59375,7
FL-DL-1335,6.12,9.57,3.0,,,Stand Up,Presto CR Zipper,25000,0.38092,0.18128297065942683,0.19963702934057315,52.40917498177391,47.5908250182261,0.05112188399999999,0.009716828992499999,0.03486975725892685,0.055,0.030574500407999996,1,7,22.39,12916.09375,7
