Bag ID,width,height,gusset,quantity,substrate,finish,embellishment,fill_style,seal_type,gusset_type,zipper,tear_notch,hole_punch,corner_treatment,print_method,created_at,vendor,unit_price
FL-DL-1128,4.0,6.875,2.6325,2000000,WHT_MET_PET,Gloss Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2025-09-30,tedpack_ocean,0.037
FL-DL-1128,4.0,6.875,2.6325,2500000,WHT_MET_PET,Gloss Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2025-09-30,tedpack_ocean,0.037
FL-DL-1128,4.0,6.875,2.6325,3000000,WHT_MET_PET,Gloss Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2025-09-30,tedpack_ocean,0.0352
FL-DL-1082 (5W×7.5H),5.0,7.5,0.0,50000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2025-09-17,tedpack_ocean,0.0695
FL-DL-1082 (5W×7.5H),5.0,7.5,0.0,100000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2025-09-17,tedpack_ocean,0.0665
FL-DL-1082 (5W×7.5H),5.0,7.5,0.0,200000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2025-09-17,tedpack_ocean,0.0634
FL-DL-1082 (5W×8H),5.0,8.0,0.0,50000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2025-09-17,tedpack_ocean,0.0735
FL-DL-1082 (5W×8H),5.0,8.0,0.0,100000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2025-09-17,tedpack_ocean,0.0702
FL-DL-1082 (5W×8H),5.0,8.0,0.0,200000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2025-09-17,tedpack_ocean,0.067
FL-DL-1082 (5W×9H),5.0,9.0,0.0,50000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2025-09-17,tedpack_ocean,0.08
FL-DL-1082 (5W×9H),5.0,9.0,0.0,100000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2025-09-17,tedpack_ocean,0.0766
FL-DL-1082 (5W×9H),5.0,9.0,0.0,200000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2025-09-17,tedpack_ocean,0.0733
FL-DL-1082 (5W×8.25H),5.0,8.25,0.0,50000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2025-09-18,tedpack_ocean,0.0752
FL-DL-1082 (5W×8.25H),5.0,8.25,0.0,100000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2025-09-18,tedpack_ocean,0.0711
FL-DL-1082 (5W×8.25H),5.0,8.25,0.0,200000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2025-09-18,tedpack_ocean,0.067
FL-DL-1080,5.0,8.0,1.0,25000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2025-09-08,tedpack_ocean,0.0824
FL-DL-1080,5.0,8.0,1.0,50000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2025-09-08,tedpack_ocean,0.0753
FL-DL-1080,5.0,8.0,1.0,100000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2025-09-08,tedpack_ocean,0.072
FL-DL-1080,5.0,8.0,1.0,250000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2025-09-08,tedpack_ocean,0.0619
FL-DL-1077,5.0,8.0,0.0,25000,MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2025-09-08,tedpack_ocean,0.0781
FL-DL-1077,5.0,8.0,0.0,50000,MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2025-09-08,tedpack_ocean,0.071
FL-DL-1077,5.0,8.0,0.0,100000,MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2025-09-08,tedpack_ocean,0.0677
FL-DL-1077,5.0,8.0,0.0,250000,MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2025-09-08,tedpack_ocean,0.0577
FL-DL-1067,5.0,5.25,3.0,50000,WHT_MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2025-09-03,tedpack_ocean,0.0617
FL-DL-1067,5.0,5.25,3.0,100000,WHT_MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2025-09-03,tedpack_ocean,0.0589
FL-DL-1067,5.0,5.25,3.0,150000,WHT_MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2025-09-03,tedpack_ocean,0.0555
FL-DL-1067,5.0,5.25,3.0,200000,WHT_MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2025-09-03,tedpack_ocean,0.0519
FL-DL-1067,5.0,5.25,3.0,300000,WHT_MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2025-09-03,tedpack_ocean,0.0491
FL-DL-1067,5.0,5.25,3.0,600000,WHT_MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2025-09-03,tedpack_ocean,0.0461
CQ-49619544236,3.2,5.75,1.5,5000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,Standard,None,Straight,gravure,2026-03-10,tedpack_air,0.201
CQ-49619544236,3.2,5.75,1.5,10000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,Standard,None,Straight,gravure,2026-03-10,tedpack_air,0.138
CQ-49619544236,3.2,5.75,1.5,25000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,Standard,None,Straight,gravure,2026-03-10,tedpack_air,0.095
CQ-49619544236,3.2,5.75,1.5,50000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,Standard,None,Straight,gravure,2026-03-10,tedpack_air,0.086
CQ-49619544236,3.2,5.75,1.5,100000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,Standard,None,Straight,gravure,2026-03-10,tedpack_air,0.082
CQ-49619544236,3.2,5.75,1.5,250000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,Standard,None,Straight,gravure,2026-03-10,tedpack_air,0.078
CQ-49619544236,3.2,5.75,1.5,25000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,Standard,None,Straight,gravure,2026-03-10,tedpack_ocean,0.060
CQ-49619544236,3.2,5.75,1.5,50000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,Standard,None,Straight,gravure,2026-03-10,tedpack_ocean,0.051
CQ-49619544236,3.2,5.75,1.5,100000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,Standard,None,Straight,gravure,2026-03-10,tedpack_ocean,0.046
CQ-49619544236,3.2,5.75,1.5,250000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,Standard,None,Straight,gravure,2026-03-10,tedpack_ocean,0.042
